"date","traffic_source","campaign_name","device_category","country","city","sessions","product_views","add_to_cart","begin_checkout","purchases","revenue","conversion_rate","aov","meta_spend","meta_reach","meta_impressions","meta_link_clicks","meta_add_to_cart","meta_checkouts","meta_purchases","meta_conversion_value"
"2022-01-11","Email/SMS","","tablet","India","Hyderabad",2,9,0,0,1,1766.57,0.5,1766.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Meta","KS_AlwaysOn","mobile","India","Delhi",107,492,7,5,2,3532.21,0.0187,1766.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Meta","KS_AlwaysOn","desktop","India","Lucknow",33,108,1,0,1,1382.43,0.0303,1382.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Meta","KS_AlwaysOn","tablet","India","Ahmedabad",3,13,0,0,1,1743.36,0.3333,1743.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Google","","mobile","India","Hyderabad",41,155,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Google","","desktop","India","Bengaluru",11,39,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Google","","tablet","India","Jaipur",3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Influencer","","mobile","India","Indore",37,127,3,2,1,1350.0,0.027,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Influencer","","desktop","India","Mumbai",11,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Influencer","","tablet","India","Surat",2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Organic Instagram","","mobile","India","Ahmedabad",12,36,1,0,1,1535.31,0.0833,1535.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Organic Instagram","","desktop","India","Pune",7,25,0,0,1,1804.43,0.1429,1804.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Organic Instagram","","tablet","India","Pune",4,16,0,0,2,3812.26,0.5,1906.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Email/SMS","","mobile","India","Surat",20,83,1,0,1,1673.0,0.05,1673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Email/SMS","","desktop","India","Surat",3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-12","Email/SMS","","tablet","India","Hyderabad",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Meta","KS_AlwaysOn","mobile","India","Lucknow",106,402,11,4,5,8065.63,0.0472,1613.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Meta","KS_AlwaysOn","desktop","India","Surat",28,96,1,0,3,4933.36,0.1071,1644.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Meta","KS_AlwaysOn","tablet","India","Mumbai",8,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Google","","mobile","India","Mumbai",41,108,2,1,1,2233.37,0.0244,2233.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Google","","desktop","India","Delhi",17,53,1,0,3,5446.63,0.1765,1815.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Google","","tablet","India","Delhi",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Influencer","","mobile","India","Pune",29,98,2,1,4,6866.0,0.1379,1716.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Influencer","","desktop","India","Ahmedabad",11,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Influencer","","tablet","India","Jaipur",2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Organic Instagram","","mobile","India","Lucknow",14,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Organic Instagram","","desktop","India","Delhi",6,15,0,0,2,3604.0,0.3333,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Organic Instagram","","tablet","India","Lucknow",2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Email/SMS","","mobile","India","Bengaluru",13,40,1,0,2,3186.0,0.1538,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Email/SMS","","desktop","India","Indore",5,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-13","Email/SMS","","tablet","India","Mumbai",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Meta","KS_AlwaysOn","mobile","India","Jaipur",113,312,5,3,6,10276.28,0.0531,1712.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Meta","KS_AlwaysOn","desktop","India","Jaipur",51,239,1,0,1,1432.52,0.0196,1432.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Meta","KS_AlwaysOn","tablet","India","Indore",9,37,0,0,1,1703.2,0.1111,1703.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Google","","mobile","India","Pune",43,153,3,2,2,3564.0,0.0465,1782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Google","","desktop","India","Lucknow",14,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Google","","tablet","India","Bengaluru",2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Influencer","","mobile","India","Indore",32,121,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Influencer","","desktop","India","Lucknow",10,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Influencer","","tablet","India","Pune",6,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Organic Instagram","","mobile","India","Mumbai",15,45,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Organic Instagram","","desktop","India","Delhi",5,15,0,0,1,1710.47,0.2,1710.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Organic Instagram","","tablet","India","Lucknow",3,7,0,0,2,3643.53,0.6667,1821.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Email/SMS","","mobile","India","Ahmedabad",14,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Email/SMS","","desktop","India","Delhi",3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-14","Email/SMS","","tablet","India","Delhi",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Meta","KS_AlwaysOn","mobile","India","Hyderabad",108,299,12,6,13,22018.0,0.1204,1693.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Meta","KS_AlwaysOn","desktop","India","Pune",33,88,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Meta","KS_AlwaysOn","tablet","India","Ahmedabad",10,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Google","","mobile","India","Surat",30,75,1,0,1,2101.0,0.0333,2101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Google","","desktop","India","Ahmedabad",10,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Google","","tablet","India","Lucknow",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Influencer","","mobile","India","Hyderabad",35,144,2,1,1,1864.16,0.0286,1864.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Influencer","","desktop","India","Indore",13,45,0,0,1,1846.15,0.0769,1846.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Influencer","","tablet","India","Lucknow",2,5,0,0,1,1775.7,0.5,1775.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Organic Instagram","","mobile","India","Indore",20,81,1,0,4,7003.0,0.2,1750.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Organic Instagram","","desktop","India","Mumbai",2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Organic Instagram","","tablet","India","Surat",1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Email/SMS","","mobile","India","Mumbai",14,58,0,0,1,2175.0,0.0714,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Email/SMS","","desktop","India","Ahmedabad",6,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-15","Email/SMS","","tablet","India","Mumbai",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Meta","KS_AlwaysOn","mobile","India","Ahmedabad",96,380,4,2,2,3394.0,0.0208,1697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Meta","KS_AlwaysOn","desktop","India","Delhi",52,187,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Meta","KS_AlwaysOn","tablet","India","Pune",4,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Google","","mobile","India","Lucknow",40,150,2,1,4,6804.98,0.1,1701.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Google","","desktop","India","Mumbai",11,40,0,0,1,1586.87,0.0909,1586.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Google","","tablet","India","Mumbai",6,19,0,0,3,5103.16,0.5,1701.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Influencer","","mobile","India","Lucknow",37,99,2,0,1,1663.37,0.027,1663.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Influencer","","desktop","India","Lucknow",18,57,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Influencer","","tablet","India","Pune",1,3,0,0,1,1672.63,1.0,1672.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Organic Instagram","","mobile","India","Surat",11,38,0,0,5,8701.02,0.4545,1740.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Organic Instagram","","desktop","India","Indore",3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Organic Instagram","","tablet","India","Indore",1,3,0,0,1,1597.98,1.0,1597.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Email/SMS","","mobile","India","Ahmedabad",15,56,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Email/SMS","","desktop","India","Indore",4,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-16","Email/SMS","","tablet","India","Lucknow",1,2,0,0,1,1820.0,1.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Meta","KS_AlwaysOn","mobile","India","Lucknow",91,305,6,4,4,6359.15,0.044,1589.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Meta","KS_AlwaysOn","desktop","India","Bengaluru",43,112,3,1,5,9117.85,0.1163,1823.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Meta","KS_AlwaysOn","tablet","India","Ahmedabad",7,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Google","","mobile","India","Mumbai",29,99,1,0,4,7604.91,0.1379,1901.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Google","","desktop","India","Mumbai",16,57,1,0,1,1750.09,0.0625,1750.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Google","","tablet","India","Hyderabad",2,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Influencer","","mobile","India","Mumbai",26,93,1,0,5,8830.0,0.1923,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Influencer","","desktop","India","Indore",13,45,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Influencer","","tablet","India","Surat",3,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Organic Instagram","","mobile","India","Hyderabad",17,51,1,0,2,3233.29,0.1176,1616.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Organic Instagram","","desktop","India","Surat",4,13,0,0,2,3662.97,0.5,1831.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Organic Instagram","","tablet","India","Bengaluru",1,4,0,0,1,1844.74,1.0,1844.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Email/SMS","","mobile","India","Delhi",12,45,1,0,3,4108.0,0.25,1369.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Email/SMS","","desktop","India","Surat",2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-17","Email/SMS","","tablet","India","Pune",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Meta","KS_AlwaysOn","mobile","India","Delhi",112,360,6,3,6,9763.23,0.0536,1627.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Meta","KS_AlwaysOn","desktop","India","Jaipur",40,141,3,1,4,6944.11,0.1,1736.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Meta","KS_AlwaysOn","tablet","India","Lucknow",8,28,0,0,1,1533.66,0.125,1533.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Google","","mobile","India","Hyderabad",33,70,2,1,2,4218.1,0.0606,2109.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Google","","desktop","India","Ahmedabad",13,26,1,0,1,1970.9,0.0769,1970.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Google","","tablet","India","Ahmedabad",7,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Influencer","","mobile","India","Bengaluru",38,141,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Influencer","","desktop","India","Surat",13,42,0,0,1,1597.45,0.0769,1597.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Influencer","","tablet","India","Surat",4,15,0,0,1,1580.55,0.25,1580.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Organic Instagram","","mobile","India","Pune",22,57,1,0,1,1792.32,0.0455,1792.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Organic Instagram","","desktop","India","Indore",8,19,0,0,2,3078.08,0.25,1539.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Organic Instagram","","tablet","India","Bengaluru",1,2,0,0,2,3982.59,2.0,1991.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Email/SMS","","mobile","India","Mumbai",6,21,0,0,1,2237.0,0.1667,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Email/SMS","","desktop","India","Lucknow",3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-18","Email/SMS","","tablet","India","Indore",1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Meta","KS_AlwaysOn","mobile","India","Ahmedabad",93,340,6,3,3,6124.0,0.0323,2041.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Meta","KS_AlwaysOn","desktop","India","Surat",42,84,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Meta","KS_AlwaysOn","tablet","India","Ahmedabad",4,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Google","","mobile","India","Jaipur",39,97,3,1,1,2021.74,0.0256,2021.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Google","","desktop","India","Surat",9,25,0,0,1,1844.44,0.1111,1844.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Google","","tablet","India","Surat",3,10,0,0,1,1879.82,0.3333,1879.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Influencer","","mobile","India","Lucknow",37,121,3,1,2,3521.74,0.0541,1760.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Influencer","","desktop","India","Mumbai",15,60,0,0,1,2151.26,0.0667,2151.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Influencer","","tablet","India","Surat",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Organic Instagram","","mobile","India","Indore",13,52,0,0,1,1967.82,0.0769,1967.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Organic Instagram","","desktop","India","Ahmedabad",4,13,0,0,1,2122.18,0.25,2122.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Organic Instagram","","tablet","India","Pune",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Email/SMS","","mobile","India","Pune",20,83,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Email/SMS","","desktop","India","Bengaluru",3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-19","Email/SMS","","tablet","India","Surat",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Meta","KS_AlwaysOn","mobile","India","Hyderabad",106,212,9,5,5,8752.39,0.0472,1750.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Meta","KS_AlwaysOn","desktop","India","Surat",34,98,2,1,2,3570.61,0.0588,1785.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Meta","KS_AlwaysOn","tablet","India","Hyderabad",8,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Google","","mobile","India","Lucknow",30,80,2,1,3,6018.69,0.1,2006.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Google","","desktop","India","Jaipur",17,58,1,0,3,5639.31,0.1765,1879.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Google","","tablet","India","Surat",3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Influencer","","mobile","India","Surat",29,102,2,1,5,8345.07,0.1724,1669.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Influencer","","desktop","India","Surat",8,20,0,0,1,1616.93,0.125,1616.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Influencer","","tablet","India","Ahmedabad",3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Organic Instagram","","mobile","India","Hyderabad",19,75,1,0,1,1675.59,0.0526,1675.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Organic Instagram","","desktop","India","Mumbai",2,4,0,0,1,1402.41,0.5,1402.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Organic Instagram","","tablet","India","Surat",3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Email/SMS","","mobile","India","Indore",22,52,1,0,2,3501.0,0.0909,1750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Email/SMS","","desktop","India","Indore",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-20","Email/SMS","","tablet","India","Ahmedabad",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Meta","KS_AlwaysOn","mobile","India","Ahmedabad",89,179,3,1,4,6356.02,0.0449,1589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Meta","KS_AlwaysOn","desktop","India","Jaipur",32,108,2,1,2,3970.76,0.0625,1985.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Meta","KS_AlwaysOn","tablet","India","Surat",10,39,0,0,1,1858.22,0.1,1858.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Google","","mobile","India","Jaipur",28,109,1,0,2,3776.0,0.0714,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Google","","desktop","India","Surat",14,43,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Google","","tablet","India","Indore",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Influencer","","mobile","India","Jaipur",30,71,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Influencer","","desktop","India","Lucknow",14,47,0,0,1,1835.0,0.0714,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Influencer","","tablet","India","Indore",4,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Organic Instagram","","mobile","India","Ahmedabad",6,20,0,0,1,1823.43,0.1667,1823.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Organic Instagram","","desktop","India","Jaipur",4,13,0,0,2,3687.57,0.5,1843.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Organic Instagram","","tablet","India","Bengaluru",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Email/SMS","","mobile","India","Jaipur",15,53,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Email/SMS","","desktop","India","Bengaluru",9,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-21","Email/SMS","","tablet","India","Jaipur",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Meta","KS_AlwaysOn","mobile","India","Mumbai",107,459,9,3,3,5017.13,0.028,1672.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Meta","KS_AlwaysOn","desktop","India","Bengaluru",24,105,2,1,2,3449.87,0.0833,1724.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Meta","KS_AlwaysOn","tablet","India","Bengaluru",8,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Google","","mobile","India","Bengaluru",41,135,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Google","","desktop","India","Jaipur",18,51,1,0,3,4969.0,0.1667,1656.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Google","","tablet","India","Delhi",3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Influencer","","mobile","India","Bengaluru",37,116,2,1,5,10036.0,0.1351,2007.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Influencer","","desktop","India","Surat",15,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Influencer","","tablet","India","Delhi",4,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Organic Instagram","","mobile","India","Mumbai",24,80,1,0,4,6579.36,0.1667,1644.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Organic Instagram","","desktop","India","Pune",9,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Organic Instagram","","tablet","India","Ahmedabad",3,6,0,0,2,3677.64,0.6667,1838.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Email/SMS","","mobile","India","Ahmedabad",20,50,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Email/SMS","","desktop","India","Indore",6,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2022-01-22","Email/SMS","","tablet","India","Mumbai",4,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
